Hospital,DOS (No Time),Median Decision to Departure,Total Admitted Pts,2-4 Hours,4-6 Hours,6-8 Hours,8-10 Hours,10-12 Hours,12-24 Hours,24-36 Hours,36-48 Hours,> 48 Hours
I,5/20/2022,160,69,20,11,2,1,2,13,,,
I,5/21/2022,184.5,36,16,5,4,1,1,1,,,
I,5/22/2022,125,48,23,1,2,,,1,,,
I,5/23/2022,247,67,25,12,5,4,3,10,,,
I,5/24/2022,195,58,33,9,4,1,1,,,,
I,5/25/2022,234,56,20,11,6,3,4,3,,,
I,5/26/2022,170.5,41,24,6,3,2,,,,,
I,5/27/2022,175,57,30,8,2,3,2,,,,
I,5/28/2022,163,49,15,12,3,,,2,,,
I,5/29/2022,138,49,18,3,3,4,,,,,
I,5/30/2022,175,48,25,6,4,1,1,1,,,
I,5/31/2022,213,60,26,13,4,1,2,1,,,
I,6/1/2022,213,47,20,9,2,,2,1,,,
I,6/2/2022,217.5,68,29,12,9,2,1,5,,,
I,6/3/2022,349,49,11,9,5,4,2,11,1,,
I,6/4/2022,229,40,17,7,3,3,,3,,,
I,6/5/2022,166,35,12,4,4,,1,1,,,
I,6/6/2022,271,65,20,8,10,3,3,11,,,
I,6/7/2022,221,57,17,11,4,5,3,3,,,
I,6/8/2022,233,56,15,12,10,3,,3,,,
I,6/9/2022,308,58,9,14,8,5,2,9,,,
I,6/10/2022,247,61,21,17,5,2,,6,,1,
I,6/11/2022,279,48,11,13,4,3,5,5,,,
I,6/12/2022,202,57,18,10,5,,3,7,,,
I,6/13/2022,328,61,12,16,11,2,1,13,,,
I,6/14/2022,312,53,15,11,4,6,2,11,,,
I,6/15/2022,239,53,14,11,4,5,2,5,,,
I,6/16/2022,378.5,51,4,15,11,3,3,9,1,,
I,6/17/2022,214.5,47,23,7,3,3,3,2,,,
I,6/18/2022,160,44,11,8,4,,1,3,,,
I,6/19/2022,145,49,18,6,3,,1,,,,
I,6/20/2022,346.5,54,15,9,6,7,2,11,,,
I,6/21/2022,245,52,18,14,6,,1,6,,,
I,6/22/2022,384.5,46,10,8,8,5,2,9,,,
I,6/23/2022,223.5,54,21,12,6,3,1,2,,,
I,6/24/2022,226,52,17,10,11,2,,,,,
I,6/25/2022,176,45,24,3,1,,3,5,,,
I,6/26/2022,209,59,22,8,6,5,,5,,,
I,6/27/2022,279,50,17,14,3,3,5,4,,,
I,6/28/2022,262,58,18,16,2,7,3,1,1,,
I,6/29/2022,429,49,9,9,5,5,2,16,,,
I,6/30/2022,292.5,48,9,11,2,8,2,7,,,
I,7/1/2022,159,47,23,7,2,1,,1,,,
I,7/2/2022,142,40,19,4,1,,,,,,
I,7/3/2022,106,42,12,3,,,,,,,
I,7/4/2022,140,49,24,4,,2,,1,,,
I,7/5/2022,146.5,55,29,6,,1,,,,,
I,7/6/2022,181,60,22,12,5,2,1,2,,,
I,7/7/2022,279.5,53,12,16,8,6,,3,,,
I,7/8/2022,181,52,24,14,2,,,1,,,
I,7/9/2022,110,43,15,4,1,,,1,,,
I,7/10/2022,131,53,21,6,,,,1,,,
I,7/11/2022,212.5,66,28,8,3,4,2,11,1,,
I,7/12/2022,263,46,14,11,8,3,1,2,,,
I,7/13/2022,359,45,4,11,12,4,3,3,,,
I,7/14/2022,332,57,8,12,9,4,4,9,1,,
I,7/15/2022,201.5,40,14,11,1,2,,2,,,
I,7/16/2022,163,39,17,7,1,,,,,,
I,7/17/2022,175.5,65,34,8,4,3,,3,,,
I,7/18/2022,822.5,50,2,1,12,4,1,26,1,,
I,7/19/2022,352,50,14,11,9,5,2,8,,,
I,7/20/2022,261.5,58,20,12,7,3,4,6,,,
I,7/21/2022,335,51,11,6,8,10,3,4,,,
I,7/22/2022,167,48,19,8,3,,2,,,,
I,7/23/2022,149,36,11,8,1,2,,1,,,
I,7/24/2022,138.5,47,12,11,1,2,,1,,,
I,7/25/2022,302,60,17,7,2,4,3,16,1,,
I,7/26/2022,202.5,44,19,6,5,2,3,1,,,
I,7/27/2022,215.5,40,15,11,1,,1,2,,,
I,7/28/2022,190,43,17,9,5,,1,1,,,
I,7/29/2022,189,63,28,17,2,3,,1,,,
I,7/30/2022,148,46,24,5,1,,1,1,,,
I,7/31/2022,131,41,19,4,,,,1,,,
I,8/1/2022,290.5,60,12,19,7,4,3,9,,,
I,8/2/2022,186,60,26,13,5,,1,5,,,
I,8/3/2022,285,62,19,12,15,4,2,2,,,
I,8/4/2022,196,45,21,11,3,2,,,,,
I,8/5/2022,157.5,53,17,10,6,1,,1,,,
I,8/6/2022,206,48,18,9,4,4,1,1,,,
I,8/7/2022,266,54,12,18,7,6,,3,,,
I,8/8/2022,324,52,12,15,9,4,5,4,,,
I,8/9/2022,227.5,50,20,11,3,3,2,4,,,
I,8/10/2022,226.5,40,18,13,2,2,1,,,,
I,8/11/2022,154,53,23,14,,,,,,,
I,8/12/2022,162,45,23,5,4,2,,,,,
I,8/13/2022,117,35,13,4,,,,,,,
I,8/14/2022,114,37,9,4,1,,,,,,
I,8/15/2022,288,53,14,14,8,4,3,1,,,
I,8/16/2022,300.5,62,19,7,11,4,2,7,,,
I,8/17/2022,461,48,7,9,4,5,3,14,,,
I,8/18/2022,242,57,22,10,8,4,2,4,,,
I,8/19/2022,155,39,20,6,1,,1,3,,,
I,8/20/2022,199,40,19,10,1,2,2,,,,
I,8/21/2022,147,43,26,4,1,1,,2,,,
I,8/22/2022,228,57,28,8,7,3,6,2,,,
I,8/23/2022,244,53,15,10,9,3,1,4,,,
I,8/24/2022,327,64,14,17,7,6,4,10,,,
I,8/25/2022,207,43,19,6,3,,4,4,,,
I,8/26/2022,238.5,52,21,13,7,1,3,2,,,
I,8/27/2022,215,54,22,11,6,3,1,2,,,
I,8/28/2022,139,29,9,6,1,,,1,1,,
I,8/29/2022,208,50,18,10,5,3,3,2,,,
I,8/30/2022,268,56,18,15,5,6,2,4,,,
I,8/31/2022,283,51,16,11,3,,2,13,,,
I,9/1/2022,312,45,12,14,10,4,,1,,,
I,9/2/2022,238,52,19,13,8,2,2,,,,
I,9/3/2022,163,30,14,6,,1,1,,,,
I,9/4/2022,203,46,29,7,1,2,1,,,,
I,9/5/2022,190,38,19,5,1,1,2,,,,
I,9/6/2022,263,49,15,14,4,3,2,6,,,
I,9/7/2022,333,56,10,15,7,3,1,12,1,,
I,9/8/2022,370,57,13,9,13,3,4,10,,,
I,9/9/2022,191,49,16,8,3,3,1,2,,,
I,9/10/2022,136.5,29,11,2,3,2,,,,,
I,9/11/2022,111,38,13,4,,,,,,,
I,9/12/2022,130,47,16,8,1,1,,,,,
I,9/13/2022,147,49,24,5,1,,,,,,
I,9/14/2022,160,54,28,10,,,,,,,
I,9/15/2022,261,67,20,11,6,10,4,6,1,,
I,9/16/2022,260,50,17,3,1,2,3,17,,,
I,9/17/2022,291.5,60,19,8,6,4,4,11,1,,
I,9/18/2022,242,36,12,7,1,4,2,4,,,
I,9/19/2022,654,55,7,5,8,4,4,24,2,,
I,9/20/2022,424,65,9,10,15,2,6,16,1,,
I,9/21/2022,341,41,7,12,2,3,7,7,,,
I,9/22/2022,280,53,17,19,6,3,2,5,,,
I,9/23/2022,260,48,16,11,3,3,3,6,,,
I,9/24/2022,179.5,48,16,11,4,,1,5,,,
I,9/25/2022,242.5,44,13,11,6,1,2,2,1,,
I,9/26/2022,593,55,7,6,6,5,7,20,,,
I,9/27/2022,351,54,12,13,5,3,3,13,2,,
I,9/28/2022,287,37,14,2,4,4,1,8,,,
I,9/29/2022,179,43,19,11,1,1,1,,,,
I,9/30/2022,215,54,18,8,1,1,1,9,,,
I,10/1/2022,202,53,19,9,1,9,1,2,,,
I,10/2/2022,166,45,18,6,2,1,,1,,,
I,10/3/2022,386,65,16,9,9,1,2,22,,,
I,10/4/2022,312,48,11,11,6,4,3,6,1,,
I,10/5/2022,620,65,9,9,4,6,10,21,2,,
I,10/6/2022,338,41,8,10,9,5,4,1,,,
I,10/7/2022,300,48,10,11,5,4,4,6,,,
I,10/8/2022,254.5,51,19,14,6,1,2,3,,,
I,10/9/2022,204.5,49,18,7,6,,3,6,,,
I,10/10/2022,292,46,11,10,7,4,1,8,,,
I,10/11/2022,402,42,8,5,5,6,5,6,,,
I,10/12/2022,287,57,11,14,10,5,4,4,,,
I,10/13/2022,374,56,12,10,11,4,2,12,1,,
I,10/14/2022,303,47,12,11,8,2,3,8,,,
I,10/15/2022,198,54,21,11,4,2,2,4,,,
I,10/16/2022,150,35,15,6,2,,,1,,,
I,10/17/2022,480.5,62,9,12,5,9,5,18,,,
I,10/18/2022,284,55,18,8,4,2,5,13,,,
I,10/19/2022,477,44,4,9,6,5,,15,1,,
I,10/20/2022,563.5,46,9,7,2,4,3,17,1,,
I,10/21/2022,167.5,42,18,6,2,1,3,1,,,
I,10/22/2022,150.5,38,9,7,1,5,,1,,,
I,10/23/2022,164.5,50,18,5,5,3,,5,,,
I,10/24/2022,455,55,8,9,6,2,4,19,2,,
I,10/25/2022,201,51,20,5,2,1,3,8,1,,
I,10/26/2022,372,55,9,10,8,8,1,13,,,
I,10/27/2022,275,50,14,16,6,2,1,4,,,
I,10/28/2022,210,47,16,18,2,,,1,,,
I,10/29/2022,208.5,34,8,6,5,1,2,,,,
I,10/30/2022,137,38,21,1,,,,1,,,
I,10/31/2022,357,52,9,10,8,5,4,8,,,
I,11/1/2022,247.5,49,15,14,4,5,2,3,,,
I,11/2/2022,272,61,16,11,3,4,1,15,1,,
I,11/3/2022,254,50,15,14,4,3,2,5,,,
I,11/4/2022,281.5,56,15,13,6,3,4,6,,,
I,11/5/2022,192,53,18,5,4,7,2,3,,,
I,11/6/2022,188,45,16,11,4,1,,3,,,
I,11/7/2022,552,50,7,3,3,12,6,17,,,
I,11/8/2022,250,42,12,6,8,4,3,1,,,
I,11/9/2022,214,60,19,15,2,2,2,5,3,,
I,11/10/2022,513,59,8,8,5,7,4,19,2,,
I,11/11/2022,239,50,16,6,5,3,2,7,1,,
I,11/12/2022,198.5,37,14,5,2,3,1,5,,,
I,11/13/2022,193,45,22,9,,1,1,5,,,
I,11/14/2022,320.5,62,18,15,4,4,2,16,,,
I,11/15/2022,380,50,10,9,7,5,2,12,,,
I,11/16/2022,350,48,10,12,5,,1,17,,,
I,11/17/2022,420,61,16,3,9,5,5,14,2,,
I,11/18/2022,471.5,38,8,4,5,4,4,10,,,
I,11/19/2022,278.5,50,12,10,8,5,1,7,,,
I,11/20/2022,211.5,40,15,6,2,2,1,5,,,
I,11/21/2022,291,50,15,9,5,1,1,13,,,
I,11/22/2022,237,57,22,7,6,8,2,5,,,
I,11/23/2022,260.5,50,17,12,8,5,1,3,,,
I,11/24/2022,182,38,19,6,3,,1,1,,,
I,11/25/2022,178.5,59,29,4,3,,2,5,,,
I,11/26/2022,140.5,47,19,5,2,1,,,,,
I,11/27/2022,179,56,21,8,3,1,,8,,,
I,11/28/2022,431,60,14,8,7,10,4,12,,,
I,11/29/2022,415,44,8,6,9,5,1,9,1,,
I,11/30/2022,379.5,46,8,13,2,4,2,14,1,,
I,12/1/2022,375,54,14,10,4,6,5,12,1,,
I,12/2/2022,202,48,19,6,9,2,,1,,,
I,12/3/2022,152,44,26,5,,,,,,,
I,12/4/2022,184,55,18,13,1,,,4,,,
I,12/5/2022,378,63,11,11,8,6,3,15,2,,
I,12/6/2022,493.5,50,9,8,8,4,4,16,1,,
I,12/7/2022,287,34,8,10,2,1,1,9,,,
I,12/8/2022,280,50,13,13,12,4,,,,,
I,12/9/2022,163,45,17,7,3,,,,,,
I,12/10/2022,159,37,15,4,4,1,1,1,,,
I,12/11/2022,204.5,51,17,12,7,1,2,,,,
I,12/12/2022,364,55,10,12,13,3,2,10,,,
I,12/13/2022,295,51,11,12,5,1,3,11,1,,
I,12/14/2022,273,58,10,4,5,1,2,5,,,
I,12/15/2022,273.5,57,7,4,3,8,3,1,,,
I,12/16/2022,233,43,6,5,4,2,,1,,,
I,12/17/2022,261.5,41,5,10,3,,,1,,,
I,12/18/2022,129.5,45,14,5,,,,,,,
I,12/19/2022,218,57,14,10,6,1,,,,,
I,12/20/2022,234,45,17,9,6,1,,,,,
I,12/21/2022,178,37,13,5,2,,2,,,,
I,12/22/2022,178,44,17,7,1,1,,,,,
I,12/23/2022,205,42,13,9,3,,,,,,
I,12/24/2022,119,38,9,4,1,,,,,,
I,12/25/2022,139.5,46,17,5,2,,,,,,
I,12/26/2022,282,58,8,6,8,2,,3,,,
I,12/27/2022,324,52,7,6,6,3,1,2,,,
I,12/28/2022,233,63,8,7,4,2,1,1,,,
I,12/29/2022,249,43,7,5,1,1,2,2,,,
I,12/30/2022,335,46,6,3,5,4,3,1,,,
I,12/31/2022,130,56,21,2,1,,,,,,
