Hospital,DOS (No Time),Median Decision to Departure,Total Admitted Pts,2-4 Hours,4-6 Hours,6-8 Hours,8-10 Hours,10-12 Hours,12-24 Hours,24-36 Hours,36-48 Hours,> 48 Hours
E,3/12/2022,169.5,48,20,9,3,1,1,,,,
E,3/13/2022,144,52,20,7,1,3,,,,,
E,3/14/2022,661,46,4,2,3,2,7,15,1,,
E,3/15/2022,311,47,11,2,7,6,4,3,,,
E,3/16/2022,227,49,14,9,6,4,2,1,,,
E,3/17/2022,156.5,50,20,6,2,2,2,1,,,
E,3/18/2022,165,58,32,8,3,2,,1,,,
E,3/19/2022,130,36,11,7,1,1,,,,,
E,3/20/2022,142,37,19,3,,,2,2,,,
E,3/21/2022,192,40,10,10,6,,,1,,,
E,3/22/2022,133,48,24,3,3,,,,,,
E,3/23/2022,181,46,19,7,2,1,,,,,
E,3/24/2022,206,59,21,13,6,1,1,6,,,
E,3/25/2022,147.5,32,14,5,1,,,,,,
E,3/26/2022,109,39,17,1,,,,,,,
E,3/27/2022,134,53,25,3,1,,,,,,
E,3/28/2022,195,64,27,10,7,4,,1,,,
E,3/29/2022,287.5,47,7,17,5,2,1,5,,,
E,3/30/2022,215,48,20,3,2,4,4,3,,,
E,3/31/2022,146,41,18,7,,1,1,2,,,
E,4/1/2022,160.5,60,30,5,7,1,1,,,,
E,4/2/2022,112.5,28,8,3,,,,,,,
E,4/3/2022,132,47,19,5,,,,1,,,
E,4/4/2022,140,54,20,3,5,1,1,2,,,
E,4/5/2022,132.5,51,15,7,2,2,,,,,
E,4/6/2022,213.5,52,16,9,3,4,3,5,,,
E,4/7/2022,355,52,11,10,3,6,5,11,,,
E,4/8/2022,235,45,14,6,6,5,1,2,,,
E,4/9/2022,194.5,56,24,10,4,1,2,1,,,
E,4/10/2022,397,44,10,3,7,3,3,7,,,
E,4/11/2022,306,52,16,4,7,2,4,9,1,,
E,4/12/2022,415,46,7,7,6,9,6,2,,,
E,4/13/2022,388,48,12,6,8,5,4,8,,,
E,4/14/2022,386.5,51,7,5,7,3,4,13,1,,
E,4/15/2022,170,39,9,10,4,,2,1,,,
E,4/16/2022,104.5,38,9,,1,1,,,,,
E,4/17/2022,127,45,19,2,,,,,,,
E,4/18/2022,187.5,60,30,8,5,1,,,,,
E,4/19/2022,373,56,12,5,10,3,4,10,,,
E,4/20/2022,215,54,18,5,6,5,1,4,,,
E,4/21/2022,362,49,11,8,10,4,5,4,,1,
E,4/22/2022,153,47,18,6,3,1,,,,,
E,4/23/2022,150.5,45,20,4,3,1,,,,,
E,4/24/2022,123,38,14,5,1,,,,,,
E,4/25/2022,133,63,24,7,2,,,1,,,
E,4/26/2022,216,54,18,6,3,6,2,6,,,
E,4/27/2022,200,67,20,14,6,3,1,2,,,
E,4/28/2022,193,44,15,9,5,2,,2,,,
